registry_id,year,state,prev_yr_se_viols,prev_yr_se_hpviols,region_code,pct_white,pct_black,pct_native,pct_asian,pct_hi_pi,pct_other,earnings_median,total_population
110070501538,2022,FL,0,0,59725,50.1773420439144,47.2233957191653,1.60202053711177,0.495403941195206,0.135110165780511,0.366727592832815,23574.3694030374,8018
110070095116,2022,KY,0,0,CALIF,51.8292929873724,36.447766528033704,0.987998977369098,2.6658725524024,0.458273839876938,7.61079511494549,39917,48736
110038053922,2022,KY,0,0,92555,34.4416549415262,33.7698653415277,0.530965864769471,6.94721692221737,0.191875514994575,24.1184214149647,47237,46566
110064923739,2022,KY,0,0,91344,41.9237567668409,35.2592122548338,0.625861637217005,11.8577226320039,0.130107437127549,10.2033392719769,52032,55694
110027365269,2022,CA,0,0,32968,81.6644026438001,12.3814623352736,0.119681105948267,2.61503216496964,0,3.21942175000839,42000,14705
110070090028,2022,MO,0,0,93021,62.8072662148584,19.7964118094919,2.45745811412605,8.19686354679179,0.436258850879055,6.30574146385276,56006,38235
110065829740,2022,FL,0,0,90242,29.0022696698993,45.2602369258653,1.16692282658514,4.21396041957897,0.303791082228311,20.052819075843,38921,41703
110070097703,2022,mo,0,0,95518,46.3834624342457,41.8637081202273,3.35202111338211,3.66854323089962,0.765360857931674,3.96690424331366,28650,21193
110065737858,2022,MO,0,0,94565,22.4844861814901,47.0222051246834,1.4817520656833,11.3660477420743,0.642445758248837,17.0030631278201,40694,97249
110070519427,2022,MO,0,0,92887,41.6261283433823,43.3497194089406,0.327674259849854,12.4085068401037,0.0977274108324126,2.19024373689113,59651.7697785515,19362
110070266856,2022,CA,0,0,34224,65.012318039436,31.4483526892128,1.15404077274829,1.68229887294997,0.316954860121008,0.386034765531997,25971,16369
110070792829,2022,KY,0,0,91745,32.7074617084222,12.8857902574645,1.48114388293229,34.7608314136087,0.753405502123561,17.4113672354487,42228,55394
110070504449,2022,CA,0,0,33527,49.24268566851,43.3722383685785,0.428395063556981,0.837834593328255,0.216093085157061,5.9027532208692,34542.3646817077,15593
110070096571,2022,MO,0,0,95366,54.9183742082352,36.5406412893468,1.65510851417973,2.65129646894073,0.324776010329606,3.90980350896795,50711,18728
110070095439,2022,MO,0,0,94538,24.2412034861254,11.8856554438443,1.25141401988576,50.0552851440338,0.942706381952675,11.623735524158,65375,67283
110070391838,2022,CA,0,0,32216,67.7190291984115,17.7388022917275,0.375502003775751,8.26366997120482,0.0288847695212116,5.87411176535913,41486,37867
110039205062,2022,MO,0,0,93465,65.926070562815,26.7114042388955,2.86157788521988,1.70523694950443,0,2.7957103635652,52029,9465
110070555411,2022,CA,0,0,33570,41.5284177046855,45.3842491168395,0.256614376048529,1.42472301582143,0.53375790218094,10.8722378844241,31923.5770811789,29576
110070235462,2022,FL,0,0,64152,56.3858063545489,39.0449752637791,0.70583020611887,2.44779556161001,0.0157288068215904,1.39986380712155,53330,31010
110070097555,2022,ky,0,0,90720,56.2880772471734,24.0731722266,0.445016021776564,11.8703186678227,0.503061589834377,6.82035424679299,57962,22998
110001193404,2022,MO,0,0,95404,62.0283237347333,19.6722185095117,2.24124981771545,6.14200428188141,0.461313714757461,9.4548899414007,51136,38462
110070087251,2022,MO,0,0,95448,56.1706062590372,32.7742428907772,1.25279281135324,1.7225901156107,0.794181157197141,7.28558676602447,44783,17353
110070554150,2022,CA,0,0,32570,48.864364261617,45.6406799710691,1.4869113514848,1.59311930516229,0.696445597885153,1.71847951278161,28845.7834387511,32341
110041964773,2022,MO,0,0,95138,25.3070217384744,36.212673735116,1.38033093560537,28.5545223214132,0.0658664139396754,8.47958485545126,80867,20597
110030480913,2022,MO,0,0,94608,41.4595710988396,33.8210225285663,1.52529396611181,15.4356703858437,1.19536349091292,6.5630785297257,61012,31572
110013852465,2022,ky,0,0,92663,48.7656587650035,45.2816171209535,0.24263821117023,2.51419403574486,0.566155826063871,2.62973604106402,59623.6490632905,22721
110002634347,2022,KY,0,0,91502,39.3905220536634,39.4447456444373,0.630161434040125,12.0545536390952,0,8.4800172287641,48355,11218
110070116830,2022,fl,0,0,65233,50.6946593404022,46.8135774057226,0.816184495489002,0.681754107996696,0.172839069632965,0.820985580756584,30570.5783206872,11785
110000477467,2022,MO,0,0,92881,38.5969982983621,44.2175524257935,0.498303886898667,8.56944746673486,0.96557154554759,7.15212637666322,56535,32694
110065246166,2022,MO,0,0,95119,38.2738534569082,34.2283704861133,0.826262234954388,19.6049493930087,1.44451439677341,5.6220500322421,66415,10450
110069334562,2022,FL,0,0,64086,56.1505306763618,40.3062236687178,0.320264671822081,2.11476354726961,0,1.10821743582879,54490,23843
110070094393,2022,ky,0,0,92257,67.6738862002753,21.3349953913274,2.74777960209934,0.863587874945508,0,7.37975093135252,2499,1217
110055863631,2022,FL,0,0,90001,33.1932564863371,25.5588556380772,1.48043810505056,0.56073230881561,0.079917455228393,39.1268000064911,25915,58974
110070088938,2022,mo,0,0,95610,47.4900717904868,43.8392351524396,1.29796581665726,3.20211801742635,0.250916607736814,3.91969261525313,40403,46924
110070097519,2022,KY,0,0,91746,28.8834962213791,27.8576074470608,0.740304005674099,8.4087360644492,0.160632001231172,33.9492242602056,32992,29876
110070336376,2022,KY,0,0,90805,20.714117890392,41.2323072426366,1.45213537856812,7.98603829059813,0.996577343949232,27.618823853856,31966,95094
110070094556,2022,KY,0,0,90802,38.9722062392524,41.8313881912279,0.987793938758475,6.94776072891465,0.544531784727361,10.7163191171193,48351,39165
110000479401,2022,KY,0,0,92374,54.6647394221332,24.0407581082454,1.19388138208886,7.51727829673296,0.67124519664297,11.9120975941566,43144,44131
110070547966,2022,CA,0,0,32801,45.7323334444403,41.8406445394834,0.838879762665116,6.19343143925097,0.17402292948904,5.2206878846712,54327.8493627684,12945
110070567810,2022,FL,0,0,64092,50.358143935960904,8.48896424540446,0,41.1528918186347,0,0,38383,93
110069484579,2022,California,0,0,33142,58.0818826388411,20.1356593843034,0.473036568306199,0.275062004533604,0.224254373122939,20.8101050308927,25606,59773
110070230984,2022,Fl,0,0,90280,52.3574185647987,10.8658054857955,1.34657175395488,0.867327648098595,0.176243756320335,34.3866327910321,31078,94905
110070599383,2022,CA,0,0,33950,49.4874012317759,48.4215505168051,0.275547272237998,0.764421464918317,0.251103562603982,0.799975951658704,32125.2304344952,23948
